"","order_date","ship_date","ship_mode","customer_name","segment","country","city","state","postal_code","region","category","sub_category","product_name","sales","quantity","discount","profit","profit_ratio","days_to_ship","revenue"
"2840",2015-09-03,2015-09-08,"Second Class","Jennifer Braxton","Corporate","United States","New York City","New York",10009,"east","office supplies","storage","Iceberg Mobile Mega Data/Printer Cart ",120.33,1,0,31.2858,26,5,120.33
"2841",2014-03-14,2014-03-19,"Standard Class","Christine Kargatis","Home Office","United States","Chesapeake","Virginia",23320,"south","furniture","chairs","Global Commerce Series High-Back Swivel/Tilt Chairs",1139.92,4,0,284.98,25,5,1139.92
"2842",2017-08-31,2017-09-04,"Second Class","Rob Lucas","Consumer","United States","Fayetteville","North Carolina",28314,"south","office supplies","paper","Xerox 1945",229.544,7,0.2,83.2097,36,4,183.6352
"2843",2017-03-23,2017-03-27,"Standard Class","Anna Chung","Consumer","United States","Huntsville","Texas",77340,"central","office supplies","storage","Fellowes Officeware Wire Shelving",143.728,2,0.2,-32.3388,-22,4,114.9824
"2844",2017-05-18,2017-05-22,"Standard Class","Brosina Hoffman","Consumer","United States","Philadelphia","Pennsylvania",19140,"east","technology","accessories","KeyTronic KT800P2 - Keyboard - Black",36.048,3,0.2,-0.9012,-2,4,28.8384
"2845",2016-12-27,2016-12-31,"Standard Class","Brooke Gillingham","Corporate","United States","Woodstock","Illinois",60098,"central","furniture","chairs","Global Manager's Adjustable Task Chair, Storm",845.488,8,0.3,-12.0784,-1,4,591.8416
"2846",2017-11-17,2017-11-20,"First Class","Xylona Preis","Consumer","United States","Everett","Massachusetts",2149,"east","office supplies","art","Stanley Bostitch Contemporary Electric Pencil Sharpeners",50.94,3,0,14.2632,28,3,50.94
"2847",2017-09-10,2017-09-15,"Standard Class","Skye Norling","Home Office","United States","Chicago","Illinois",60653,"central","office supplies","binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",762.594,3,0.8,-1143.891,-150,5,152.5188
"2848",2017-04-08,2017-04-15,"Standard Class","Denise Monton","Corporate","United States","Roswell","Georgia",30076,"south","furniture","furnishings","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6,0,15.7584,28,7,56.28
"2849",2017-04-08,2017-04-15,"Standard Class","Denise Monton","Corporate","United States","Roswell","Georgia",30076,"south","office supplies","binders","GBC DocuBind TL300 Electric Binding System",2690.97,3,0,1264.7559,47,7,2690.97
"2850",2016-11-28,2016-12-03,"Standard Class","Anthony Jacobs","Corporate","United States","Palm Coast","Florida",32137,"south","office supplies","binders","ACCOHIDE Binder by Acco",7.434,6,0.7,-5.6994,-77,5,2.2302
"2851",2016-06-02,2016-06-05,"First Class","Karen Carlisle","Corporate","United States","Philadelphia","Pennsylvania",19120,"east","office supplies","storage","Carina Double Wide Media Storage Towers in Natural & Black",64.784,1,0.2,-12.9568,-20,3,51.8272
"2852",2017-12-17,2017-12-22,"Standard Class","Vicky Freymann","Home Office","United States","Columbus","Indiana",47201,"central","office supplies","paper","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,4,0,13.2352,47,5,28.16
"2853",2016-03-19,2016-03-21,"Second Class","Susan Vittorini","Consumer","United States","Oceanside","New York",11572,"east","furniture","furnishings","GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,0,6.8908,46,2,14.98
"2854",2016-03-19,2016-03-21,"Second Class","Susan Vittorini","Consumer","United States","Oceanside","New York",11572,"east","furniture","furnishings","Master Caster Door Stop, Brown",20.32,4,0,6.9088,34,2,20.32
"2855",2017-08-20,2017-08-20,"Same Day","Eleni McCrary","Corporate","United States","Franklin","Massachusetts",2038,"east","office supplies","storage","Neat Ideas Personal Hanging Folder Files, Black",40.29,3,0,10.4754,26,0,40.29
"2856",2017-07-25,2017-07-31,"Standard Class","Raymond Buch","Consumer","United States","Sioux Falls","South Dakota",57103,"central","office supplies","labels","Avery 498",20.23,7,0,9.5081,47,6,20.23
"2857",2016-08-26,2016-08-29,"First Class","Don Jones","Corporate","United States","San Diego","California",92037,"west","furniture","chairs","Global Troy Executive Leather Low-Back Tilter",1603.136,4,0.2,100.196,6,3,1282.5088
"2858",2016-08-15,2016-08-17,"Second Class","Christopher Conant","Consumer","United States","Fayetteville","North Carolina",28314,"south","furniture","chairs","Hon Olson Stacker Stools",225.296,2,0.2,22.5296,10,2,180.2368
"2859",2017-05-19,2017-05-23,"Standard Class","Shahid Collister","Consumer","United States","Atlanta","Georgia",30318,"south","technology","accessories","Kingston Digital DataTraveler 32GB USB 2.0",67.8,4,0,4.068,6,4,67.8
"2860",2017-05-19,2017-05-23,"Standard Class","Shahid Collister","Consumer","United States","Atlanta","Georgia",30318,"south","technology","phones","Nokia Lumia 925",377.97,3,0,98.2722,26,4,377.97
"2861",2017-05-19,2017-05-23,"Standard Class","Shahid Collister","Consumer","United States","Atlanta","Georgia",30318,"south","furniture","bookcases","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",1628.82,9,0,374.6286,23,4,1628.82
"2862",2017-05-19,2017-05-23,"Standard Class","Shahid Collister","Consumer","United States","Atlanta","Georgia",30318,"south","office supplies","paper","Xerox 1945",286.93,7,0,140.5957,49,4,286.93
"2863",2017-08-12,2017-08-17,"Standard Class","Rick Hansen","Consumer","United States","Orlando","Florida",32839,"south","office supplies","paper","Xerox 2000",20.736,4,0.2,7.2576,35,5,16.5888
"2864",2017-08-13,2017-08-13,"Same Day","Jay Kimmel","Consumer","United States","San Francisco","California",94122,"west","office supplies","storage","Sterilite Officeware Hinged File Box",31.44,3,0,8.4888,27,0,31.44
"2865",2017-08-13,2017-08-13,"Same Day","Jay Kimmel","Consumer","United States","San Francisco","California",94122,"west","office supplies","appliances","Staple holder",83.79,7,0,22.6233,27,0,83.79
"2866",2017-08-13,2017-08-13,"Same Day","Jay Kimmel","Consumer","United States","San Francisco","California",94122,"west","office supplies","art","Newell 345",59.52,3,0,15.4752,26,0,59.52
"2867",2017-08-13,2017-08-13,"Same Day","Jay Kimmel","Consumer","United States","San Francisco","California",94122,"west","office supplies","supplies","Staple remover",31.92,4,0,9.2568,29,0,31.92
"2868",2016-11-10,2016-11-12,"Second Class","Art Foster","Consumer","United States","Toledo","Ohio",43615,"east","office supplies","supplies","Staple remover",14.72,5,0.2,-3.312,-22,2,11.776
"2869",2016-11-10,2016-11-12,"Second Class","Art Foster","Consumer","United States","Toledo","Ohio",43615,"east","office supplies","storage","Acco Perma 4000 Stacking Storage Drawers",38.976,3,0.2,-2.436,-6,2,31.1808
"2870",2017-06-12,2017-06-19,"Standard Class","Lena Creighton","Consumer","United States","Saint Petersburg","Florida",33710,"south","furniture","furnishings","Dana Swing-Arm Lamps",17.088,2,0.2,1.068,6,7,13.6704
"2871",2014-03-22,2014-03-26,"Standard Class","Beth Fritzler","Corporate","United States","Tucson","Arizona",85705,"west","office supplies","paper","Xerox 1951",74.352,3,0.2,23.235,31,4,59.4816
"2872",2014-03-22,2014-03-26,"Standard Class","Beth Fritzler","Corporate","United States","Tucson","Arizona",85705,"west","furniture","chairs","Office Star - Mesh Screen back chair with Vinyl seat",314.352,3,0.2,-35.3646,-11,4,251.4816
"2873",2017-06-15,2017-06-20,"Standard Class","Stuart Calhoun","Consumer","United States","Los Angeles","California",90036,"west","office supplies","art","Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1,0,1.7466,41,5,4.26
"2874",2017-11-16,2017-11-22,"Standard Class","Scott Williamson","Consumer","United States","San Diego","California",92105,"west","office supplies","storage","Tennsco Regal Shelving Units",811.28,8,0,24.3384,3,6,811.28
"2875",2017-12-29,2017-12-31,"First Class","Michael Chen","Consumer","United States","New York City","New York",10035,"east","office supplies","fasteners","Ideal Clamps",6.03,3,0,2.9547,49,2,6.03
"2876",2016-01-21,2016-01-23,"Second Class","Tamara Dahlen","Consumer","United States","San Diego","California",92037,"west","furniture","chairs","Global Super Steno Chair",153.568,2,0.2,-5.7588,-4,2,122.8544
"2877",2016-01-21,2016-01-23,"Second Class","Tamara Dahlen","Consumer","United States","San Diego","California",92037,"west","furniture","chairs","Global Ergonomic Managers Chair",1013.488,7,0.2,76.0116,7,2,810.7904
"2878",2016-01-15,2016-01-19,"Standard Class","Dean percer","Home Office","United States","Westfield","New Jersey",7090,"east","office supplies","envelopes","Quality Park Security Envelopes",52.34,2,0,24.5998,47,4,52.34
"2879",2016-01-15,2016-01-19,"Standard Class","Dean percer","Home Office","United States","Westfield","New Jersey",7090,"east","office supplies","art","American Pencil",4.66,2,0,1.3514,29,4,4.66
"2880",2016-01-15,2016-01-19,"Standard Class","Dean percer","Home Office","United States","Westfield","New Jersey",7090,"east","technology","accessories","Logitech Gaming G510s - Keyboard",254.97,3,0,91.7892,36,4,254.97
"2881",2016-09-19,2016-09-23,"Second Class","Shirley Daniels","Home Office","United States","Orange","New Jersey",7050,"east","office supplies","binders","Storex DuraTech Recycled Plastic Frosted Binders",25.44,6,0,12.72,50,4,25.44
"2882",2016-09-19,2016-09-23,"Second Class","Shirley Daniels","Home Office","United States","Orange","New Jersey",7050,"east","office supplies","supplies","Acme Forged Steel Scissors with Black Enamel Handles",27.93,3,0,8.0997,29,4,27.93
"2883",2014-02-21,2014-02-25,"Standard Class","Tamara Manning","Consumer","United States","Woodstock","Illinois",60098,"central","office supplies","binders","GBC Standard Plastic Binding Systems Combs",8.85,5,0.8,-13.7175,-155,4,1.77
"2884",2016-11-11,2016-11-16,"Second Class","Berenike Kampe","Consumer","United States","San Francisco","California",94110,"west","furniture","furnishings","Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4,0,2.2272,32,5,6.96
"2885",2016-01-30,2016-02-03,"Standard Class","Jeremy Farry","Consumer","United States","San Francisco","California",94122,"west","office supplies","binders","Heavy-Duty E-Z-D Binders",17.456,2,0.2,5.8914,34,4,13.9648
"2886",2016-10-18,2016-10-22,"Standard Class","Emily Phan","Consumer","United States","Tempe","Arizona",85281,"west","furniture","chairs","Global Deluxe Steno Chair",307.92,5,0.2,-34.641,-11,4,246.336
"2887",2017-12-18,2017-12-19,"First Class","Emily Phan","Consumer","United States","Los Angeles","California",90008,"west","office supplies","art","Newell 327",6.63,3,0,1.7901,27,1,6.63
"2888",2017-12-18,2017-12-19,"First Class","Emily Phan","Consumer","United States","Los Angeles","California",90008,"west","office supplies","paper","Xerox 1996",12.96,2,0,6.2208,48,1,12.96
"2889",2017-12-18,2017-12-19,"First Class","Emily Phan","Consumer","United States","Los Angeles","California",90008,"west","office supplies","paper","Xerox 213",32.4,5,0,15.552,48,1,32.4
"2890",2017-11-02,2017-11-06,"Standard Class","Ken Heidel","Corporate","United States","Seattle","Washington",98105,"west","office supplies","paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,5,0,10.7325,45,4,23.85
"2891",2014-04-29,2014-05-01,"Second Class","Harry Greene","Consumer","United States","Lake Charles","Louisiana",70601,"south","furniture","chairs","Global Stack Chair without Arms, Black",51.96,2,0,12.99,25,2,51.96
"2892",2014-04-29,2014-05-01,"Second Class","Harry Greene","Consumer","United States","Lake Charles","Louisiana",70601,"south","office supplies","binders","Avery Non-Stick Heavy Duty View Round Locking Ring Binders",17.94,3,0,8.6112,48,2,17.94
"2893",2017-10-23,2017-10-29,"Standard Class","Julie Creighton","Corporate","United States","Rochester","New York",14609,"east","office supplies","paper","Xerox 1969",11.56,2,0,5.6644,49,6,11.56
"2894",2017-10-23,2017-10-29,"Standard Class","Julie Creighton","Corporate","United States","Rochester","New York",14609,"east","office supplies","paper","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",26.4,5,0,11.88,45,6,26.4
"2895",2017-10-23,2017-10-29,"Standard Class","Julie Creighton","Corporate","United States","Rochester","New York",14609,"east","furniture","furnishings","Eldon 200 Class Desk Accessories, Smoke",69.08,11,0,29.0136,42,6,69.08
"2896",2017-10-23,2017-10-29,"Standard Class","Julie Creighton","Corporate","United States","Rochester","New York",14609,"east","technology","phones","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",35.88,3,0,10.0464,28,6,35.88
"2897",2014-03-30,2014-04-03,"Standard Class","Kunst Miller","Consumer","United States","Long Beach","New York",11561,"east","office supplies","art","Peel-Off China Markers",49.65,5,0,20.853,42,4,49.65
"2898",2016-01-04,2016-01-09,"Standard Class","Erica Bern","Corporate","United States","Charlotte","North Carolina",28205,"south","technology","copiers","Hewlett Packard 310 Color Digital Copier",959.968,4,0.2,119.996,12,5,767.9744
"2899",2015-04-26,2015-04-30,"Standard Class","Pierre Wener","Consumer","United States","Houston","Texas",77036,"central","furniture","chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",408.422,2,0.3,-5.8346,-1,4,285.8954
"2900",2015-09-12,2015-09-17,"Standard Class","Paul Gonzalez","Consumer","United States","New York City","New York",10035,"east","technology","copiers","Hewlett Packard 310 Color Digital Copier",479.984,2,0.2,59.998,12,5,383.9872
"2901",2015-09-12,2015-09-17,"Standard Class","Paul Gonzalez","Consumer","United States","New York City","New York",10035,"east","office supplies","labels","Avery 520",12.6,4,0,6.048,48,5,12.6
"2902",2017-09-11,2017-09-15,"Standard Class","Daniel Byrd","Home Office","United States","Columbus","Georgia",31907,"south","office supplies","paper","Xerox 1935",184.66,7,0,84.9436,46,4,184.66
"2903",2016-06-12,2016-06-17,"Standard Class","Craig Reiter","Consumer","United States","Chicago","Illinois",60610,"central","office supplies","paper","Xerox 1978",23.12,5,0.2,8.381,36,5,18.496
"2904",2016-06-27,2016-07-01,"Standard Class","Katharine Harms","Corporate","United States","Highland Park","Illinois",60035,"central","office supplies","paper","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,7,0.2,12.1758,32,4,29.9712
"2905",2016-06-27,2016-07-01,"Standard Class","Katharine Harms","Corporate","United States","Highland Park","Illinois",60035,"central","furniture","chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs",539.658,3,0.3,-7.7094,-1,4,377.7606
"2906",2014-09-26,2014-09-30,"Standard Class","Christopher Schild","Home Office","United States","Seattle","Washington",98115,"west","office supplies","storage","Dual Level, Single-Width Filing Carts",310.12,2,0,80.6312,26,4,310.12
"2907",2017-11-03,2017-11-09,"Standard Class","Daniel Lacy","Consumer","United States","Eagan","Minnesota",55122,"central","office supplies","paper","Xerox 1971",8.56,2,0,3.852,45,6,8.56
"2908",2017-11-03,2017-11-09,"Standard Class","Daniel Lacy","Consumer","United States","Eagan","Minnesota",55122,"central","office supplies","storage","Sterilite Officeware Hinged File Box",52.4,5,0,14.148,27,6,52.4
"2909",2017-11-03,2017-11-09,"Standard Class","Daniel Lacy","Consumer","United States","Eagan","Minnesota",55122,"central","office supplies","labels","Avery 513",14.94,3,0,6.8724,46,6,14.94
"2910",2017-02-19,2017-02-23,"Standard Class","Max Engle","Consumer","United States","Seattle","Washington",98103,"west","office supplies","fasteners","Rubber Band Ball",11.22,3,0,0.2244,2,4,11.22
"2911",2015-11-05,2015-11-09,"Standard Class","Valerie Dominguez","Consumer","United States","Coral Springs","Florida",33065,"south","office supplies","appliances","Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,6,4,309.7088
"2912",2014-06-16,2014-06-21,"Standard Class","Chloris Kastensmidt","Consumer","United States","Hempstead","New York",11550,"east","office supplies","envelopes","Staple envelope",41.4,5,0,19.458,47,5,41.4
